10002777,3633 Black Cherry Way,Norwalk,California,33.9022367,-118.081733
10002778,4380 Yellow Rocket Avenue,Yuma,Arizona,32.6926512,-114.6276916
10002779,6982 Collard Lane,Highland,California,34.1283442,-117.2086513
10002780,8979 Greater Plantain Street,Carol Stream,Illinois,41.9125286,-88.1347927
10002781,3344 Bastard Pellitory Road,Joliet,Illinois,41.525031,-88.0817251
10002782,2085 Birds Nest Way,Rock Hill,South Carolina,34.9248667,-81.02507840000001
10002783,4705 Cutleaf Toothwort Avenue,Rancho Cordova,California,38.5890723,-121.302728
10002784,3629 Poor Annie Lane,Dearborn Heights,Michigan,42.3369816,-83.2732627
10002785,8063 Skunk Cabbage Street,Honolulu,Hawaii,21.3069444,-157.8583333
10002786,823 Wind Root Road,Victoria,Texas,28.8052674,-97.0035982
10002787,7483 Brown Eyed Susan Way,Attleboro,Massachusetts,41.9445441,-71.2856082
10002788,1686 Nodding Onion Avenue,Wylie,Texas,33.0151201,-96.5388789
10002789,6599 Tickle Weed Lane,Carrollton,Texas,32.975641499999995,-96.8899636
10002790,6060 Blue Oak Street,Plainfield,Illinois,41.632223,-88.2120315
10002791,1468 Wild Garlic Road,Hoffman Estates,Illinois,42.0629915,-88.1227199
10002792,4934 Yellow Birch Way,Methuen,Massachusetts,42.7262016,-71.19089240000001
10002793,3728 Cotton Plant Avenue,North Port,Florida,27.044224,-82.23592540000001
10002794,5599 Gewa Bangladesh Lane,Rockville,Maryland,39.0839973,-77.1527578
10002795,8836 Wild Hops Street,Burbank,California,34.18083920000001,-118.30896609999998
10002796,953 Harlequin Road,Fullerton,California,33.8703596,-117.9242966
10002797,9809 Apple Way,Oshkosh,Wisconsin,44.0247062,-88.5426136
10002798,5335 Maple Ash Avenue,Huntsville,Texas,30.723526300000003,-95.5507771
10002799,9541 English Bulls Eye Lane,Farmington Hills,Michigan,42.4989936,-83.3677168
10002800,2428 Clove Street,Pico Rivera,California,33.9830688,-118.096735
10002801,4683 Red Ink Plant Road,Cerritos,California,33.8583483,-118.0647871
10002802,8502 Queen Annes Lace Way,La Puente,California,34.0200114,-117.9495083
10002803,8016 Fever Bush Avenue,Grand Junction,Colorado,39.0638705,-108.5506486
10002804,8220 Onion Lane,Enid,Oklahoma,36.3955891,-97.8783911
10002805,3975 Inkberry Street,San Jose,California,37.3382082,-121.88632859999998
10002806,8832 Houseleek Road,Round Rock,Texas,30.508255100000003,-97.678896
10002807,1304 Fellenwort Way,Maple Grove,Minnesota,45.072464200000006,-93.4557877
10002808,641 Tobacco Plant Avenue,Norman,Oklahoma,35.2225668,-97.4394777
10002809,5180 New Zealand Flax Lane,Homestead,Florida,25.4687224,-80.4775569
10002810,2286 Whorled Milkweed Street,Friendswood,Texas,29.529399800000004,-95.2010447
10002811,4462 Red River Maple Road,Irvine,California,33.6839473,-117.7946942
10002812,3587 Walnut California Walnut Way,Pocatello,Idaho,42.8713032,-112.4455344
10002813,9545 Spring Cress Avenue,Pacifica,California,37.6138253,-122.48691940000002
10002814,343 Bay Lane,Sheboygan,Wisconsin,43.7508284,-87.71453000000001
10002815,8159 Cancer Jalap Street,Bossier City,Louisiana,32.5159852,-93.7321228
10002816,3199 Gray Alder Road,Cedar Park,Texas,30.505198,-97.8202888
10002817,8430 Pistachio Way,Sandy Springs,Georgia,33.9304352,-84.3733147
10002818,5168 Willow Avenue,Champaign,Illinois,40.1164204,-88.2433829
10002819,605 Canoe Birch Lane,Clifton,New Jersey,40.8584328,-74.16375529999999
10002820,8617 Common Daisy Street,Moore,Oklahoma,35.339507899999994,-97.4867028
10002821,8580 Cane Ash Road,Blue Springs,Missouri,39.0169509,-94.2816148
10002822,1017 Early Winter Cress Way,Lancaster,California,34.6867846,-118.1541632
10002823,953 Touch Me Not Avenue,Bryan,Texas,30.6743643,-96.3699632
10002824,7829 Devils Darning Needle Lane,Hurst,Texas,32.82346210000001,-97.1705678
10002825,6823 Boxelder Street,Cape Coral,Florida,26.5628537,-81.94953309999998
10002826,2316 White Tansy Road,Cupertino,California,37.3229978,-122.0321823
10002827,846 Coconut Way,Pittsfield,Massachusetts,42.4500845,-73.2453824
10002828,8384 Sugarplum Avenue,Gilroy,California,37.0057816,-121.5682751
10002829,9310 Azolla Lane,Manchester,New Hampshire,42.995639700000005,-71.4547891
10002830,3906 Poison Flower Street,Virginia Beach,Virginia,36.8529263,-75.977985
10002831,3235 Shad Blow Serviceberry Road,Salina,Kansas,38.8402805,-97.6114237
10002832,8491 Wall Speedwell Way,Somerville,Massachusetts,42.3875968,-71.0994968
10002833,8818 Sugarcane Avenue,Largo,Florida,27.9094665,-82.7873244
10002834,9804 Dyers Oak Lane,Fresno,California,36.7468422,-119.7725868
10002835,3721 Grapevine Street,Phenix City,Alabama,32.4709761,-85.0007653
10002836,7505 Sessile Oak Road,Berwyn,Illinois,41.8505874,-87.79366850000001
10002837,9677 Coneflower Way,Palm Beach Gardens,Florida,26.8233946,-80.1386547
10002838,3927 Sycamore American Avenue,Pawtucket,Rhode Island,41.878711,-71.38255579999999
10002839,8608 Deadnettle Lane,San Gabriel,California,34.0961111,-118.1058333
10002840,1121 Silver Maple Street,Winston-Salem,North Carolina,36.0998596,-80.24421600000001
10002841,2929 Pokeweed Road,Alpharetta,Georgia,34.07537620000001,-84.2940899
10002842,4297 European Pellitory Way,O^Fallon,Missouri,38.8106075,-90.6998477
10002843,6849 Horsetail Milkweed Avenue,Redwood City,California,37.4852152,-122.2363548
10002844,8334 Hounds Berry Lane,Union City,California,37.59339179999999,-122.0438298
10002845,109 Winter Gilli Flower Street,Hallandale Beach,Florida,25.9812024,-80.148379
10002846,5 White Mulberry Road,Mankato,Minnesota,44.1635775,-93.9993996
10002847,8321 Rye Way,Aliso Viejo,California,33.5676842,-117.7256083
10002848,404 Wild Pellitory Avenue,Menifee,California,33.6971468,-117.185294
10002849,7445 Devils Plague Lane,Loveland,Colorado,40.397761200000005,-105.0749801
10002850,7425 Marina Street,Carpentersville,Illinois,42.1211364,-88.2578582
10002851,9992 Great Ragweed Road,Providence,Rhode Island,41.8239891,-71.4128343
10002852,9303 Willow Way,Hialeah,Florida,25.8575963,-80.2781057
10002853,3663 Isle Of Man Cabbage Avenue,San Ramon,California,37.7799273,-121.9780153
10002854,2613 Quercitron Lane,Ontario,California,34.0633443,-117.6508876
10002855,8650 Carrot Weed Street,Kirkland,Washington,47.6814875,-122.2087353
10002856,5528 Meadow Cabbage Road,St. George,Utah,37.0965278,-113.5684164
10002857,6076 Walnut Way,Hilton Head Island,South Carolina,32.216316,-80.752608
10002858,7338 Early Winter Cress Avenue,Glendale,California,34.1425078,-118.255075
10002859,3537 Virginia Silk Weed Lane,Meriden,Connecticut,41.5381535,-72.8070435
10002860,2123 California Sycamore Street,Gardena,California,33.8883487,-118.3089624
10002861,2546 Healing Blade Road,Westfield,Massachusetts,42.1250929,-72.749538
10002862,4221 Multiflora Rose Way,Elgin,Illinois,42.0354084,-88.2825668
10002863,3807 Thin Leaved Coneflower Avenue,Plano,Texas,33.0198431,-96.6988856
10002864,4704 Silky Swallow Wort Lane,Longmont,Colorado,40.1672068,-105.1019275
10002865,8037 Tansy Street,Coppell,Texas,32.9545687,-97.0150078
10002866,7906 Orange Coneflower Road,Lakewood,Ohio,41.481993200000005,-81.7981908
10002867,9432 Mother Of The Evening Way,Jonesboro,Arkansas,35.8422967,-90.704279
10002868,5039 Trailing Violet Nightshade Avenue,College Station,Texas,30.627977,-96.3344068
10002869,913 Holly Lane,Dearborn,Michigan,42.3222599,-83.1763145
10002870,5342 Island Oak Street,Utica,New York,43.100903,-75.232664
10002871,6128 Land Cress Road,Monroe,Louisiana,32.5093109,-92.1193012
10002872,9025 Evergreen Winterberry Way,Baltimore,Maryland,39.2903848,-76.6121893
10002873,6189 Woody Nightshade Avenue,Springfield,Missouri,37.20895720000001,-93.2922989
10002874,8857 Swinies Lane,Pine Bluff,Arkansas,34.2284312,-92.0031955
10002875,7697 Blackhaw Street,Plainfield,New Jersey,40.6337136,-74.40737359999999
10002876,5479 Silver Maple Road,Lynn,Massachusetts,42.466763,-70.9494938
10002877,453 Clove Way,Woodbury,Minnesota,44.923855200000006,-92.9593797
10002878,3294 Dogtooth Violet Avenue,Gainesville,Florida,29.6516344,-82.3248262
10002879,4777 Water Birch Lane,West Sacramento,California,38.5804609,-121.530234
10002880,5692 Thimbleweed Street,Sammamish,Washington,47.6162683,-122.0355736
10002881,8758 Western Sword Fern Road,Aventura,Florida,25.9564812,-80.1392121
10002882,5441 Butterfly Flower Way,Fayetteville,Arkansas,36.0625795,-94.1574263
10002883,7131 White Mulberry Avenue,San Rafael,California,37.9735346,-122.5310874
10002884,979 Lavender Lane,Conway,Arkansas,35.0886963,-92.4421011
10002885,5424 Maple Street,Tacoma,Washington,47.2528768,-122.4442906
10002886,7575 Cabinet Cherry Road,Middletown,Connecticut,41.5623209,-72.6506488
10002887,4897 Poor Mans Mustard Way,Burlington,Vermont,44.4758825,-73.21207199999999
10002888,5974 Saskatoon Avenue,Twin Falls,Idaho,42.5629668,-114.4608711
10002889,9476 Love Vine Lane,Sherman,Texas,33.635661799999994,-96.6088805
10002890,9363 Betula Lenta Street,New York,New York,40.7127837,-74.00594129999999
10002891,6618 Pleurisy Root Road,Simi Valley,California,34.2694474,-118.781482
10002892,831 River Maple Way,West Covina,California,34.0686208,-117.93895259999998
10002893,4385 Cornelian Tree Avenue,Castle Rock,Colorado,39.372212100000006,-104.8560902
10002894,8327 Sneezewort Yarrow Lane,Valdosta,Georgia,30.8327022,-83.2784851
10002895,9880 Buckeye California Buckeye Street,Fort Worth,Texas,32.7554883,-97.3307658
10002896,3684 Round Leaf Plantain Road,Carson,California,33.8316745,-118.281693
10002897,6414 Swinies Way,Evansville,Indiana,37.9715592,-87.5710898
10002898,986 Lavender Avenue,Santa Maria,California,34.953033700000006,-120.4357191
10002899,6543 Osier Salix Lane,Brentwood,Tennessee,36.0331164,-86.7827772
10002900,2685 Scarlet Oak Street,La Mesa,California,32.7678287,-117.02308390000002
10002901,9179 Tree Tobacco Road,Westminster,Colorado,39.8366528,-105.03720459999998
10002902,5399 Common Fig Way,Reading,Pennsylvania,40.3356483,-75.9268747
10002903,5024 Birch Avenue,Turlock,California,37.4946568,-120.8465941
10002904,2226 Tomato Lane,Greeley,Colorado,40.42331420000001,-104.7091322
10002905,7109 Brown Betty Street,Tyler,Texas,32.351260100000005,-95.3010624
10002906,74 Stickweed Road,Winter Garden,Florida,28.5652787,-81.5861847
10002907,7991 Redwood Sorrel Way,Waco,Texas,31.549333,-97.1466695
10002908,9767 Meadow Cabbage Avenue,Martinez,California,38.0193657,-122.1341321
10002909,1120 Rye Lane,Thousand Oaks,California,34.1705609,-118.8375937
10002910,8194 Corn Sow Thistle Street,Azusa,California,34.1336186,-117.9075627
10002911,3211 Herb Barbara Road,Bridgeport,Connecticut,41.18654779999999,-73.1951767
10002912,8003 Florida Dogwood Way,St. Louis Park,Minnesota,44.9597376,-93.3702186
10002913,989 Blue Of The Heavens Avenue,Chesterfield,Missouri,38.6631083,-90.5770675
10002914,5565 Itch Weed Lane,Greenacres,Florida,26.6276276,-80.1353896
10002915,6467 Oxford Ragwort Street,Pasco,Washington,46.2395793,-119.10056570000002
10002916,4030 Pacific Dogwood Road,Torrance,California,33.835849200000006,-118.3406288
10002917,1984 Swamp White Oak Way,Madison,Wisconsin,43.07305170000001,-89.4012302
10002918,5738 False Hellebore Avenue,Janesville,Wisconsin,42.6827885,-89.01872220000001
10002919,4792 Garget Lane,Waukegan,Illinois,42.3636331,-87.84479379999999
10002920,2296 Soft Maple Street,Bowling Green,Kentucky,36.9685219,-86.48080429999999
10002921,1245 Birds Nest Road,Arlington,Texas,32.735687,-97.1080656
10002922,1768 Judas Tree Way,Lewisville,Texas,33.046233,-96.994174
10002923,3734 Round Leaf Plantain Avenue,Farmington,New Mexico,36.7280583,-108.2186856
10002924,8158 Kimberly Queen Fern Lane,Oakley,California,37.9974219,-121.7124536
10002925,8349 Blue Of The Heavens Street,Palo Alto,California,37.4418834,-122.1430195
10002926,147 Deadnettle Road,Springfield,Oregon,44.0462362,-123.0220289
10002927,8540 Black Birch Way,New Bedford,Massachusetts,41.6362152,-70.934205
10002928,5066 Low Rose Avenue,Redmond,Washington,47.6739881,-122.121512
10002929,8638 Coffee Plant Lane,Brentwood,California,37.931868,-121.6957863
10002930,343 Indian Posy Street,Davis,California,38.5449065,-121.7405167
10002931,3129 Broadleaf Road,La Mirada,California,33.9172357,-118.0120086
10002932,8699 White Birch Way,Smyrna,Tennessee,35.9828412,-86.51860450000001
10002933,8681 Gewa Bangladesh Avenue,Altoona,Pennsylvania,40.5186809,-78.3947359
10002934,9663 Spotted Oak Lane,Dothan,Alabama,31.2232313,-85.39048879999999
10002935,5119 Rye Street,East Orange,New Jersey,40.767323,-74.20486770000001
10002936,255 Thimbleberry Road,Tinley Park,Illinois,41.5731442,-87.7932939
10002937,3353 Spring Cress Way,Biloxi,Mississippi,30.396031800000003,-88.88530779999999
10002938,7692 Coakum Avenue,Urbana,Illinois,40.1105875,-88.2072697
10002939,6441 Pellitory Lane,Garden Grove,California,33.7739053,-117.9414477
10002940,259 Ash Street,Lynwood,California,33.930293,-118.21146029999998
10002941,2445 Wayside Plantain Road,Northglenn,Colorado,39.8961821,-104.9811468
10002942,6611 Roman Wormwood Way,Canton,Ohio,40.7989473,-81.378447
10002943,6318 Fern Leaf Yarrow Avenue,Brookhaven,Georgia,33.8651033,-84.3365917
10002944,7111 Black Weed Lane,Baton Rouge,Louisiana,30.4582829,-91.1403196
10002945,4251 Flowering Dogwood Street,Bristol,Connecticut,41.6717648,-72.9492703
10002946,5896 Swamp Holly Road,Independence,Missouri,39.0911161,-94.4155068
10002947,2853 Scoke Way,Lansing,Michigan,42.732535,-84.55553470000001
10002948,9711 Common Milkweed Avenue,Orland Park,Illinois,41.6303103,-87.8539425
10002949,3155 Rantipole Lane,Vineland,New Jersey,39.4863773,-75.0259637
10002950,703 Red Willow Street,Green Bay,Wisconsin,44.519159,-88.019826
10002951,2964 Sycamore Arizona Road,Evanston,Illinois,42.0450722,-87.6876969
10002952,9295 Winter Rocket Way,Ocoee,Florida,28.5691677,-81.5439619
10002953,8294 Rose Milkweed Avenue,Los Angeles,California,34.0522342,-118.24368490000002
10002954,5098 Golden Corydalis Lane,Federal Way,Washington,47.3223221,-122.3126222
10002955,7213 Redwood Sorrel Street,West Jordan,Utah,40.6096698,-111.9391031
10002956,6753 Tall Ambrosia Road,Yucaipa,California,34.033625,-117.0430865
10002957,2908 Colic Weed Way,Pittsburgh,Pennsylvania,40.4406248,-79.9958864
10002958,430 Hares Colwort Avenue,Downey,California,33.9401088,-118.1331593
10002959,9673 Buckeye California Buckeye Lane,Cicero,Illinois,41.8455877,-87.7539448
10002960,2947 Yellow Coneflower Street,South Gate,California,33.954737,-118.2120161
10002961,6998 Stammerwort Road,Panama City,Florida,30.1588129,-85.6602058
10002962,2305 White Cornel Way,Joplin,Missouri,37.0842271,-94.513281
10002963,967 Pepper Root Avenue,League City,Texas,29.5074538,-95.0949303
10002964,9059 Devils Plague Lane,Salt Lake City,Utah,40.7607793,-111.89104740000002
10002965,2889 Big Hellebore Street,Fort Pierce,Florida,27.446705600000005,-80.3256056
10002966,426 Hay Fever Weed Road,Phoenix,Arizona,33.4483771,-112.0740373
10002967,6135 Cress Way,Corvallis,Oregon,44.5645659,-123.2620435
10002968,7974 Swamp Dogwood Avenue,Cedar Hill,Texas,32.5884689,-96.9561152
10002969,4284 Violet Lane,Chicopee,Massachusetts,42.14870429999999,-72.6078672
10002970,3071 Winter Rocket Street,Ocala,Florida,29.1871986,-82.14009229999999
10002971,6983 Grapefruit Road,Roswell,Georgia,34.0232431,-84.36155550000001
10002972,8932 Brown Betty Way,Park Ridge,Illinois,42.0111412,-87.8406192
10002973,3444 Bank Cress Avenue,Concord,New Hampshire,43.2081366,-71.5375718
10002974,1627 River Ash Lane,Olympia,Washington,47.0378741,-122.9006951
10002975,2118 Red Ink Plant Street,Huntington Beach,California,33.660297,-117.9992265
10002976,191 Redwood Sorrel Road,Corpus Christi,Texas,27.8005828,-97.396381
10002977,8934 Apricot Way,Haverhill,Massachusetts,42.7762015,-71.0772796
10002978,2980 New Zealand Flax Avenue,Hanover Park,Illinois,41.9994722,-88.1450735
10002979,5360 Woody Nightshade Lane,Cambridge,Massachusetts,42.3736158,-71.10973349999999
10002980,1364 Screw Bean Mesquite Street,Glendale,Arizona,33.538652299999995,-112.1859866
10002981,5204 Poplar Road,Stanton,California,33.802515500000005,-117.9931165
10002982,8156 Meadow Cabbage Way,Summerville,South Carolina,33.0185039,-80.17564809999999
10002983,820 Nodding Onion Avenue,Davenport,Iowa,41.5236437,-90.5776367
10002984,3077 Weeping Birch Lane,Boca Raton,Florida,26.3683064,-80.1289321
10002985,4246 Common Onion Street,New Britain,Connecticut,41.6612104,-72.77954190000001
10002986,7955 Pellitory Road,Roseville,Michigan,42.4972583,-82.93714090000002
10002987,7714 California Walnut Way,Cleveland Heights,Ohio,41.5200518,-81.556235
10002988,6616 Morel Avenue,Gresham,Oregon,45.5001357,-122.4302013
10002989,8525 Rose Willow Lane,Lauderhill,Florida,26.1403635,-80.2133808
10002990,6715 Wind Root Street,Hendersonville,Tennessee,36.3047735,-86.6199957
10002991,1240 Sweet Orange Road,Santa Clara,California,37.3541079,-121.9552356
10002992,5532 Sword Ferns Way,Oceanside,California,33.1958696,-117.3794834
10002993,7436 Crowfoot Avenue,Lake Forest,California,33.6469661,-117.689218
10002994,7968 Baobab Lane,Novi,Michigan,42.48059,-83.47549129999999
10002995,5597 Indian Arrow Wood Street,West New York,New Jersey,40.7878788,-74.0143064
10002996,4292 Birds Nest Road,Everett,Massachusetts,42.40843,-71.0536625
10002997,3729 Water Maple Way,Linden,New Jersey,40.6220478,-74.2445902
10002998,5837 Water Birch Avenue,Asheville,North Carolina,35.5950581,-82.5514869
10002999,3927 Shad Blow Lane,Compton,California,33.8958492,-118.2200712
10003000,1063 Rice Street,Marysville,Washington,48.0517637,-122.1770818
10003001,2634 Blue Of The Heavens Road,Perris,California,33.7825194,-117.2286478
10003002,4178 Mahogany Birch Way,Cleveland,Ohio,41.49932,-81.6943605
10003003,2844 Thimbleweed Avenue,Worcester,Massachusetts,42.262593200000005,-71.8022934
10003004,7307 Bolean Birch Lane,Columbia,South Carolina,34.0007104,-81.0348144
10003005,6006 Clover Street,Waterbury,Connecticut,41.558152500000006,-73.0514965
10003006,1348 Blunt Leaved Milkweed Road,Eagan,Minnesota,44.804132200000005,-93.1668858
10003007,9378 Boxelder Way,Southfield,Michigan,42.4733688,-83.2218731
10003008,5185 American Dogwood Avenue,Lafayette,Louisiana,30.2240897,-92.0198427
10003009,3583 Grapevine Lane,Boise City,Idaho,43.6187102,-116.2146068
10003010,4458 Poison Ivy Street,Elkhart,Indiana,41.6819935,-85.9766671
10003011,9124 Viola Species Road,Buena Park,California,33.8675143,-117.9981181
10003012,7304 Poorland Daisy Way,Marietta,Georgia,33.952602,-84.5499327
10003013,1488 Field Sow Thistle Avenue,Parker,Colorado,39.5186002,-104.7613633
10003014,4606 Travellers Joy Lane,West Palm Beach,Florida,26.7153424,-80.0533746
10003015,2470 Squaw Bush Street,Salem,Massachusetts,42.51954,-70.8967155
10003016,3339 Ribwort Road,Aurora,Illinois,41.7605849,-88.3200715
10003017,3166 Poorland Daisy Way,Leesburg,Virginia,39.1156615,-77.5636015
10003018,3992 Striped Maple Avenue,Doral,Florida,25.8195424,-80.3553302
10003019,4983 Tomato Lane,Westminster,California,33.7513419,-117.9939921
10003020,7156 White Alder Street,Lubbock,Texas,33.5778631,-101.8551665
10003021,3640 Rosemary Road,Overland Park,Kansas,38.9822282,-94.6707917
10003022,9883 Swallow Wort Way,Jackson,Mississippi,32.298757300000005,-90.1848103
10003023,4789 Buckeye California Buckeye Avenue,Gastonia,North Carolina,35.262082,-81.1873005
10003024,3448 Screw Bean Mesquite Lane,Daytona Beach,Florida,29.2108147,-81.02283309999999
10003025,7011 Apricot Street,Kansas City,Missouri,39.0997265,-94.5785667
10003026,6009 Sugarplum Road,Rancho Palos Verdes,California,33.7444613,-118.3870173
10003027,9316 Rose Way,Burnsville,Minnesota,44.7677424,-93.2777226
10003028,1693 Appalachian Tea Avenue,Rowlett,Texas,32.9029017,-96.56388
10003029,7840 Silky Dogwood Lane,Roswell,New Mexico,33.3942655,-104.5230242
10003030,7013 Bank Cress Street,Montgomery,Alabama,32.366805199999995,-86.2999689
10003031,478 Mother Of The Evening Road,Logan,Utah,41.7369803,-111.8338359
10003032,2365 Cucumber Way,Woburn,Massachusetts,42.4792618,-71.1522765
10003033,1865 Tea Avenue,Allentown,Pennsylvania,40.6084305,-75.4901833
10003034,1321 Cane Ash Lane,Mount Pleasant,South Carolina,32.8323225,-79.82842579999999
10003035,5091 Sneezeweed Street,Columbus,Georgia,32.4609764,-84.9877094
10003036,6668 Deadly Nightshade Road,Buffalo,New York,42.8864468,-78.8783689
10003037,4210 Broadleaf Plantain Way,New Berlin,Wisconsin,42.9764027,-88.10842240000001
10003038,9082 Tassel Weed Avenue,North Richland Hills,Texas,32.8342952,-97.2289029
10003039,4192 Dindle Lane,Lima,Ohio,40.742551,-84.1052256
10003040,6446 Trailing Bittersweet Street,Sacramento,California,38.5815719,-121.4943996
10003041,1964 Rambler Rose Road,Fort Smith,Arkansas,35.385924200000005,-94.3985475
10003042,9899 Trailing Violet Nightshade Way,East Providence,Rhode Island,41.813711600000005,-71.37005450000001
10003043,9352 Butterfly Flower Avenue,Urbandale,Iowa,41.6266555,-93.7121656
10003044,9233 Trailing Red Huckleberry Lane,Mount Vernon,New York,40.9125992,-73.8370786
10003045,6383 Western Wake Robin Street,Lakewood,Colorado,39.7047095,-105.08137340000002
10003046,2538 Red Oak Road,Henderson,Nevada,36.0395247,-114.9817213
10003047,9854 Dyers Oak Way,Covina,California,34.0900091,-117.8903397
10003048,8404 Violet Avenue,Stamford,Connecticut,41.0534302,-73.53873409999999
10003049,9625 Cutleaf Coneflower Lane,Bloomington,Indiana,39.165325,-86.5263857
10003050,8798 European Flax Street,Kingsport,Tennessee,36.548434,-82.5618186
10003051,9433 Poke Road,Spokane,Washington,47.6587802,-117.4260466
10003052,4455 Scurvy Cress Way,Kennewick,Washington,46.2112458,-119.1372338
10003053,6186 Brown Betty Avenue,Philadelphia,Pennsylvania,39.9525839,-75.1652215
10003054,9747 Wild Rose Lane,Bellingham,Washington,48.74908,-122.4781473
10003055,9310 Morel Street,Visalia,California,36.3302284,-119.2920585
10003056,7147 Touch Me Not Road,La Crosse,Wisconsin,43.8013556,-91.2395807
10003057,1989 Speedwell Way,Council Bluffs,Iowa,41.2619444,-95.8608333
10003058,1004 Mosquito Fern Avenue,North Lauderdale,Florida,26.217305,-80.2258811
10003059,5366 African Violet Lane,Dallas,Texas,32.7766642,-96.7969879
10003060,2239 Sword Ferns Street,Antioch,California,38.0049214,-121.805789
10003061,9099 Algerian Oak Quercus Road,Sterling Heights,Michigan,42.5803122,-83.0302033
10003062,3023 Orange Way,Deerfield Beach,Florida,26.3184123,-80.0997657
10003063,8735 Butterfly Flower Avenue,Fishers,Indiana,39.95675479999999,-86.01335
10003064,3943 Wound Rocket Lane,Cheyenne,Wyoming,41.1399814,-104.8202462
10003065,1528 White Hellebore Street,Murrieta,California,33.553914299999995,-117.2139232
10003066,1598 Herb Barbara Road,Lenexa,Kansas,38.9536174,-94.7335709
10003067,9058 Rocket Way,Noblesville,Indiana,40.0455917,-86.0085955
10003068,5603 Poison Flower Avenue,Southaven,Mississippi,34.9889818,-90.0125913
10003069,4337 Yellow Daisy Lane,Chino,California,34.0122346,-117.688944
10003070,9337 Wind Root Street,Gaithersburg,Maryland,39.143440600000005,-77.2013705
10003071,8634 Boston Fern Or Sword Fern Road,Fountain Valley,California,33.7091847,-117.9536697
10003072,1239 Kousa Dogwood Way,Frederick,Maryland,39.4142688,-77.41054090000002
10003073,6028 Low Rose Avenue,Greenville,North Carolina,35.612661,-77.3663538
10003074,9984 Drumstick Lane,DeKalb,Illinois,41.9294736,-88.7503647
10003075,6252 Fern Leaf Yarrow Street,West Allis,Wisconsin,43.0166806,-88.0070315
10003076,9087 Red Deadnettle Road,Thornton,Colorado,39.8680412,-104.9719243
10003077,9832 Boxwood Way,West Des Moines,Iowa,41.5772115,-93.711332
10003078,4279 Brilliant Coneflower Avenue,Fall River,Massachusetts,41.7014912,-71.1550451
10003079,6618 Violet Lane,Tulare,California,36.20772879999999,-119.3473379
10003080,5073 Paper Birch Street,Chula Vista,California,32.6400541,-117.0841955
10003081,9801 Boxwood Road,Coral Springs,Florida,26.271192,-80.27060440000001
10003082,2919 Rose Way,Concord,North Carolina,35.4087517,-80.579511
10003083,4777 Rhubarb Avenue,Smyrna,Georgia,33.883992600000006,-84.51437609999999
10003084,1488 Poison Ivy Lane,Apopka,Florida,28.6934076,-81.53221490000001
10003085,5544 Spiny Leaved Sow Thistle Street,Grand Forks,North Dakota,47.9252568,-97.0328547
10003086,260 Pigeon Berry Road,Lancaster,Ohio,39.71367539999999,-82.59932940000002
10003087,8928 Maple Ash Way,Naperville,Illinois,41.7508391,-88.15353520000001
10003088,5231 Evergreen Winterberry Avenue,Hollywood,Florida,26.0112014,-80.1494901
10003089,3508 Scotch Cap Lane,Rogers,Arkansas,36.3320196,-94.1185366
10003090,3133 Summer Lilac Street,New Orleans,Louisiana,29.9510658,-90.0715323
10003091,7385 California Bay Road,Lakewood,Washington,47.1717649,-122.518458
10003092,7660 Florida Dogwood Way,Oak Lawn,Illinois,41.719978000000005,-87.7479528
10003093,4569 Thousand Leaf Avenue,Caldwell,Idaho,43.6629384,-116.6873596
10003094,1742 Asian Rice Lane,Portland,Oregon,45.523062200000005,-122.6764816
10003095,9699 Champion Oak Street,Concord,California,37.9779776,-122.0310733
10003096,9364 Henbit Deadnettle Road,Burien,Washington,47.4703767,-122.3467918
10003097,3892 Prickly Thistle Way,St. Charles,Missouri,38.7881062,-90.4974359
10003098,6390 American Nightshade Avenue,Waukesha,Wisconsin,43.0116784,-88.2314813
10003099,8108 Western Trillium Lane,Flagstaff,Arizona,35.1982836,-111.651302
10003100,2452 Yellow Birch Street,Puyallup,Washington,47.1853785,-122.29289740000002
10003101,8211 Lilac Road,Schenectady,New York,42.8142432,-73.93956870000001
10003102,4795 Sword Ferns Way,Denver,Colorado,39.7392358,-104.990251
10003103,6829 Broadleaf Plantain Avenue,Springfield,Illinois,39.7817213,-89.6501481
10003104,8827 Juniper Lane,Campbell,California,37.2871651,-121.9499568
10003105,4871 Daisy Street,Moreno Valley,California,33.9424658,-117.2296717
10003106,9069 Saffron Crocus Road,Kettering,Ohio,39.6895036,-84.16882740000001
10003107,1519 Scoke Way,Lincoln Park,Michigan,42.2505943,-83.17853609999999
10003108,2774 Parsnip Avenue,Lake Havasu City,Arizona,34.483901,-114.3224548
10003109,4762 Red Birch Lane,North Little Rock,Arkansas,34.769535999999995,-92.2670941
10003110,4999 Big Hellebore Street,Reno,Nevada,39.5296329,-119.8138027
10003111,3594 Orange Swallow Wort Road,Littleton,Colorado,39.613321,-105.0166498
10003112,3258 Common Serviceberry Way,Prescott,Arizona,34.540024200000005,-112.4685025
10003113,7211 Kinnikinnik Avenue,Dublin,California,37.7021521,-121.9357918
10003114,5859 Canyon Live Oak Lane,Texarkana,Texas,33.425125,-94.0476882
10003115,1996 Bolean Birch Street,Portland,Maine,43.661471,-70.2553259
10003116,8309 Virginia Virgins Bower Road,Brooklyn Park,Minnesota,45.0941315,-93.3563405
10003117,315 Vanilla Orchid Way,West Haven,Connecticut,41.2705484,-72.94697109999998
